sample_id,source_row,source_text_hash,occurred_at,channel,source_product,source_status,category,product,sentiment,urgency,risk,pii_present,prompt_injection,exfiltration_request,unauthorized_data_access,external_exfiltration,fraud_signal,regulatory_violation,reputational_risk,immediate_escalation,priority,generation_disposition,policy_ids,rationale,reviewer,review_status,schema_version,reviewed_at,data_class,derived_from,hash_scheme
REC-2026-00432,179,0de8810130d393a509dea3797e9e62862104ad2e8443f154268dc65c1bbcb4b6,2025-11-19,Banco Central,Cartão de Crédito,Aberta,Produto/Serviço,Cartão de Crédito,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Canal regulatório relata demora na análise de limite.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00440,180,fca154525da6fb54f5356eea74649f1a5d4bf116bf88425739c133031983a070,2025-11-19,Ouvidoria,Cartão de Crédito,Em análise,Atendimento,Cartão de Crédito,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Dúvida simples exigiu quatro transferências sem resposta.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00445,181,48c4515af08ccba9064cd97a3bb061a7a35c3235fc9783b6f958657cc9b400d3,2025-11-19,Ouvidoria,,Em análise,Fraude/Segurança,Conta Corrente,Neutro,Crítica,Crítico,true,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Transferências elevadas não autorizadas demandam bloqueio.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00158,182,57b944d3000711c2a0c741b962f7ae3ca33384f4ac11ec47467ecb318898edee,2025-11-19,Ouvidoria,Conta Corrente,Resolvida,Fraude/Segurança,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Três transferências noturnas desconhecidas comprometem despesas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00481,183,e5f5c262e9108f9ee1a25f31d482def0691e8d48b87db165f288ef1b8ea8243e,2025-11-19,SAC,Conta Corrente,Em análise,Fraude/Segurança,Conta Corrente,Neutro,Crítica,Crítico,false,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Transferências elevadas e tentativa de trocar senha indicam invasão.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00345,184,9d3851174f626efa2e02bef3540eb781b2101125d68799cf684bb2dad95faa98,2025-11-19,SAC,,Aberta,Cobrança Indevida,Conta Corrente,Crítico,Alta,Alto,true,false,false,false,false,false,true,false,true,70,priority_requested,POL-SAC-001@2.0,"Contrato, CPF e conta concretos acompanham tarifas contrárias à oferta.",ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00523,185,42dc97d4b96dc527dd6da5dc7c0ff998f6e0aafb06df5a070ed16b1c02cfb31e,2025-11-20,Banco Central,Investimentos,Aberta,Cancelamento,Investimentos,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Vínculos de investimento seguem ativos no canal regulatório.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00604,186,1bf0669a004361e171f80d1db0c7fdfb8408fbb02a40f139b1d772b87e3c9b20,2025-11-20,Ouvidoria,Cartão de Crédito,Aberta,Cobrança Indevida,Cartão de Crédito,Crítico,Alta,Alto,false,false,false,false,false,false,false,false,true,70,priority_requested,POL-SAC-001@2.0,Anuidade contrariou isenção comprovada após várias tentativas.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00310,187,858b60140e2f36c1925a93199380a41c5711fba5781cf6d95d22d702d11fd6e6,2025-11-22,Redes Sociais,Investimentos,Aberta,Produto/Serviço,Investimentos,Negativo,Alta,Alto,false,false,false,false,false,false,true,true,true,70,priority_requested,POL-SAC-001@2.0,Rendimento ficou abaixo da oferta e motivou exposição pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00542,188,099b1379bb709038f196c4486667af55db4423d1853bdd3e0899875415751e95,2025-11-23,Redes Sociais,Cartão de Crédito,Em análise,Fraude/Segurança,Cartão de Crédito,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Compra desconhecida sugere comprometimento ainda ativo.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00205,189,0639d93859c3653f5e2c51aaaf871ae177ef300abe5d81b429e5729e376f72ad,2025-11-24,Banco Central,Investimentos,Resolvida,Cobrança Indevida,Investimentos,Crítico,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Taxa não informada gera ampla escalada regulatória e pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00477,190,24e5dd2c15b977551cd1a1af6a19dd04a3f10d17e59bec2ce7a3de457ae2c7e3,2025-11-24,Ouvidoria,Empréstimo,Aberta,Outros,Não Identificado,Neutro,Crítica,Crítico,false,true,true,true,false,false,true,false,true,100,escalation_required,POL-SAC-001@2.0,Persona coercitiva solicita dados pessoais de terceiros.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00637,191,af7ad1a95541db3d19878385e458e83a369ca08d039b4e6bced259a4fae905cc,2025-11-24,SAC,,Resolvida,Produto/Serviço,Conta Corrente,Negativo,Alta,Alto,true,false,false,false,false,false,false,false,true,70,priority_requested,POL-SAC-001@2.0,Nome completo acompanha bloqueio prolongado de acesso financeiro.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00224,192,6cac7eb4407f235caa31c556619ee641c713f55047c8156199c2b491e3bd7e2c,2025-11-25,Ouvidoria,,Em análise,Cobrança Indevida,Cartão de Crédito,Negativo,Média,Médio,true,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Anuidade voltou após cancelamento confirmado.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00321,193,2e891af033dbeeeb1cafc948307fcd2b12adfa513674148d8fff7aea7e567c3e,2025-11-26,Banco Central,,Em análise,Cobrança Indevida,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Cobrança recorrente motiva órgãos reguladores e exposição pública.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00478,194,baafe128d838f85b35b8b9e6459c0be37415ad6f4ededc5cfffb973226f4c0a3,2025-11-26,Ouvidoria,Cartão de Crédito,Em análise,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,Crítico,false,false,false,false,false,true,true,true,true,100,escalation_required,POL-SAC-001@2.0,Compras elevadas desconhecidas com escalada já iniciada.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00162,195,613a87ad043bad2e6d49d29aeb75b31ca59db2b88ff5b0bd7544e180f3e2e21a,2025-11-26,Redes Sociais,,Resolvida,Cobrança Indevida,Conta Corrente,Neutro,Baixa,Baixo,false,false,false,false,false,false,false,false,false,10,none,POL-SAC-001@2.0,Débito pequeno sem contrato requer verificação e estorno.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00230,196,541134a58a003c1e566f2214700daeb5c13191a2f0ca834a03bcf47a1999cf43,2025-11-26,Redes Sociais,Cartão de Crédito,Aberta,Fraude/Segurança,Cartão de Crédito,Neutro,Crítica,Crítico,true,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Compra elevada em local desconhecido requer bloqueio preventivo.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00270,197,2f85c008613b862e0ae55307252fde2ec5875724924576eef01494c12fb73f29,2025-11-28,SAC,Empréstimo,Aberta,Cancelamento,Empréstimo,Crítico,Alta,Alto,false,false,false,false,false,false,true,false,true,70,priority_requested,POL-SAC-001@2.0,Cinco pedidos de cancelamento no prazo foram ignorados e houve descontos.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00250,198,529220e505dcbcf574f265198826bf105fb88303bcaa877f9cd09d33237461bf,2025-11-30,Banco Central,Seguros,Aberta,Produto/Serviço,Seguros,Neutro,Crítica,Crítico,true,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Canal regulatório relata cobertura divergente da proposta comercial.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00473,199,86ffb844f5a0873d979ca88939e974f2b49afb6bb0c5456b4bcba2943742dafe,2025-11-30,Ouvidoria,Investimentos,Aberta,Cobrança Indevida,Investimentos,Neutro,Média,Alto,true,false,false,false,false,false,true,false,false,70,priority_requested,POL-SAC-001@2.0,Nome e CPF acompanham taxas contrárias ao contrato do investimento.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00189,200,e51158caa05d590d0c345ae99444af9b74821662b0923fc78cabd7564bb79d33,2025-11-30,Ouvidoria,,Aberta,Produto/Serviço,Conta Corrente,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Falha prolongada do app impede pagamentos e motivou menção ao Procon.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00171,201,908cde48dc377bd61cc19eb3dce45d88b45087d72a77bf7c8db9fcc3d5d58c9e,2025-11-30,SAC,Conta Corrente,Aberta,Produto/Serviço,Conta Corrente,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,App instável e pacote inesperado prejudicam uso da conta.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00448,202,af8d483e6a04934ef64e384afddeca36939cc8d9ce226b0517e9a322a6449b7a,2025-12-01,Ouvidoria,Investimentos,Aberta,Produto/Serviço,Investimentos,Crítico,Crítica,Alto,false,false,false,false,false,false,false,false,true,100,escalation_required,POL-SAC-001@2.0,Investimento desaparecido com perda potencial severa e vulnerabilidade extrema.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00429,203,e82575fe76333ca8237c9c3f6026012eae735b79f38afb4193fa687502870f0b,2025-12-01,Ouvidoria,,Em análise,Atendimento,Não Identificado,Negativo,Média,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Atendimento inconsistente com dado pessoal identificável.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00513,204,dc53c40b71471883ea6acc397acdc05f49ee709fd390947649ac3e1b6e949dc6,2025-12-01,SAC,Seguros,Aberta,Cobrança Indevida,Seguros,Negativo,Média,Alto,true,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Cobranças recorrentes após cancelamento de seguro.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00423,205,e7ca69e342c1d42fc3b3f482ecc28925a92eb39d765f8fb356a844e114451dca,2025-12-01,SAC,,Resolvida,Cobrança Indevida,Não Identificado,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Tarifa não reconhecida sem retorno ou estorno.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00165,206,e4fbe6000186e747156c74fecef6c8772a8e9e404b5a79e13774ff60bdf6ba91,2025-12-02,Ouvidoria,Cartão de Crédito,Em análise,Fraude/Segurança,Cartão de Crédito,Negativo,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Compra não reconhecida indica fraude em cartão.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00618,207,33c23648bcc4990e0afb0f64de57381e8265edadba87a049a55b593482f8c495,2025-12-02,SAC,Seguros,Em análise,Fraude/Segurança,Seguros,Crítico,Crítica,Crítico,false,false,false,false,false,true,false,false,true,100,escalation_required,POL-SAC-001@2.0,Apólice alterada após acesso indevido com forte desespero.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00213,208,146d6220c0fdf3d9d907830edfe926fe5b1ad421268c134dc8480dbf6343fc91,2025-12-03,Banco Central,Cartão de Crédito,Resolvida,Produto/Serviço,Cartão de Crédito,Negativo,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Limite sem resposta em demanda originada no Banco Central.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00334,209,95dea50b7c19642ad3ef6ddda99604fa3964b49b56d7215656203f2e50ee2752,2025-12-03,Ouvidoria,Cartão de Crédito,Resolvida,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,false,true,100,escalation_required,POL-SAC-001@2.0,Cobrança acompanhada de ameaça séria de violência.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00148,210,d3da5e5ed6c7ff935ef3a459eacad9dd3ffa7122a7f93bc01ee2ae510cca6109,2025-12-04,Ouvidoria,Cartão de Crédito,Em análise,Cancelamento,Cartão de Crédito,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Cancelamento reiteradamente ignorado com anuidades posteriores.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00244,211,585bb33df383a195e1f42bbcdc12d17292ec01bc55548e4c5a06fa55cfe068a0,2025-12-04,Redes Sociais,,Em análise,Produto/Serviço,Conta Corrente,Negativo,Alta,Médio,false,false,false,false,false,false,false,false,false,70,priority_requested,POL-SAC-001@2.0,Restrição da conta e falhas repetidas nos canais digitais.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00347,212,b4fc2d7982a2e5cd60406bbe8b9c12e219461827abf25157866c9e2ffbabc087,2025-12-05,Banco Central,Empréstimo,Em análise,Cobrança Indevida,Empréstimo,Negativo,Crítica,Crítico,false,false,false,false,false,false,true,true,true,100,escalation_required,POL-SAC-001@2.0,Juros e custo contratual divergentes em canal regulador.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00568,213,ce6a4c605f4de67b2dbea8adab1f8facb5a0e8ff6b8db86118268d525ffacc9b,2025-12-05,Redes Sociais,Conta Corrente,Em análise,Produto/Serviço,Conta Corrente,Negativo,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Débito automático falhou e os canais não solucionaram.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00424,214,b96802da045fb8d5b3d7666c44925354d5d5ef2785a386c8715c3c6e24c8755e,2025-12-05,SAC,Investimentos,Em análise,Produto/Serviço,Investimentos,Crítico,Crítica,Crítico,true,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Resgate bloqueado com perdas e ameaça de exposição regulatória.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00308,215,fac28f9a53e6ebe860e7ae32c2244dfba07b92a8b77010949406f585bdab5bdf,2025-12-06,Redes Sociais,,Aberta,Cobrança Indevida,Conta Corrente,Neutro,Média,Médio,false,false,false,false,false,false,false,false,false,40,deferred,POL-SAC-001@2.0,Pacote não contratado gerou débitos mensais recorrentes.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00254,216,82cc6a1e408f1a6e60b583bd0b571465b12f689babc291d316d3ca83a8f80a79,2025-12-06,Redes Sociais,Investimentos,Aberta,Cobrança Indevida,Investimentos,Crítico,Crítica,Crítico,false,false,false,false,false,false,false,false,true,100,escalation_required,POL-SAC-001@2.0,Cobrança causou privação financeira e ameaça explícita de agressão.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
REC-2026-00369,217,849e053eeedd3cce3b5a81bc569337fadfa5635460b0d0b86f1c1d80c7a46749,2025-12-07,Banco Central,,Aberta,Cobrança Indevida,Conta Corrente,Neutro,Crítica,Crítico,false,false,false,false,false,false,false,true,true,100,escalation_required,POL-SAC-001@2.0,Débitos não reconhecidos recebidos pelo Banco Central.,ai_assisted_adjudication,pending_human_review,labels-ai-draft-v2,2026-09-21,internal_restricted,labels-ai-draft-v1,canonical-text-v1
